Address	Function	Instruction
.rdata:000000014B3B7C18		aEsequencetypeC_0 db 'ESequenceType::CharacterCreator',0
.rdata:000000014B3B7C68		                dq offset aAintrepidchara ; "AIntrepidCharacter"
.rdata:000000014B3B7C80		                text "UTF-16LE", 'AIntrepidCharacter',0
.rdata:000000014B3B9B50		                dq offset aSetcharacterhe ; "SetCharacterHealth"
.rdata:000000014B3BADC0		                text "UTF-16LE", 'IntrepidCharacter',0
.rdata:000000014B3C3A50		                                        ; "TargetCharacterName"
.rdata:000000014B3C3A88		                                        ; "TargetCharacterName"
.rdata:000000014B3C3B60		                                        ; "TargetCharacterName"
.rdata:000000014B3C3BE0		                                        ; "TargetCharacterName"
.rdata:000000014B3C43C0		                                        ; "SourceCharacterName"
.rdata:000000014B3C4458		                dq offset off_14B3C43C0 ; "SourceCharacterName"
.rdata:000000014B3C4480		aSourcecharacte_0 db 'SourceCharacterName',0 ; DATA XREF: .rdata:off_14B3C43C0↑o
.rdata:000000014B3C4E30		                                        ; "TargetCharacterName"
.rdata:000000014B3C4E68		                                        ; "TargetCharacterName"
.rdata:000000014B3C4E98		                                        ; "TargetCharacterName"
.rdata:000000014B3C4ED0		                                        ; "TargetCharacterName"
.rdata:000000014B3C4EF0		                                        ; "TargetCharacterName"
.rdata:000000014B3C4F28		                                        ; "TargetCharacterName"
.rdata:000000014B3C4FE0		                                        ; "TargetCharacterName"
.rdata:000000014B3C5018		                                        ; "TargetCharacterName"
.rdata:000000014B3C53A0		                                        ; "TargetCharacterGuid"
.rdata:000000014B3C53E0		                                        ; "TargetCharacterGuid"
.rdata:000000014B3C5F98		                                        ; "TargetCharacterName"
.rdata:000000014B3C5FD0		                                        ; "TargetCharacterName"
.rdata:000000014B3CDCB0		off_14B3CDCB0   dq offset aCharacterset ; DATA XREF: .rdata:000000014B3CDDC0↓o
.rdata:000000014B3CDCF0		off_14B3CDCF0   dq offset aCharacterset ; DATA XREF: .rdata:000000014B3CDDC8↓o
.rdata:000000014B3CDD30		                                        ; "ClientCharactersInRange"
.rdata:000000014B3CDD70		                                        ; "ClientCharactersInRange"
.rdata:000000014B3CDDC0		                dq offset off_14B3CDCB0 ; "CharacterSet"
.rdata:000000014B3CDDC8		                dq offset off_14B3CDCF0 ; "CharacterSet"
.rdata:000000014B3CDDD0		                dq offset off_14B3CDD30 ; "ClientCharactersInRange"
.rdata:000000014B3CDDD8		                dq offset off_14B3CDD70 ; "ClientCharactersInRange"
.rdata:000000014B3CDEA0		aClientcharacte db 'ClientCharactersInRange',0 ; DATA XREF: .rdata:off_14B3CDD30↑o
.rdata:000000014B3CF150		off_14B3CF150   dq offset aCharactercusto_61
.rdata:000000014B3CF198		                dq offset off_14B3CF150 ; "CharacterCustomizationData"
.rdata:000000014B3D1C10		aGetcharacterin db 'GetCharacterIndex',0 ; DATA XREF: .rdata:000000014B3D2538↓o
.rdata:000000014B3D2400		                                        ; "SequenceCharacterIndex"
.rdata:000000014B3D24F0		                dq offset off_14B3D2400 ; "SequenceCharacterIndex"
.rdata:000000014B3D2538		                dq offset aGetcharacterin ; "GetCharacterIndex"
.rdata:000000014B3D27A8		aSequencecharac db 'SequenceCharacterIndex',0 ; DATA XREF: .rdata:off_14B3D2400↑o
.rdata:000000014B3D4C40		                dq offset aGetcharacterin ; "GetCharacterIndex"
.rdata:000000014B3DDE10		                                        ; "bIsPlayerCharacter"
.rdata:000000014B3DDE78		                dq offset off_14B3DDE10 ; "bIsPlayerCharacter"
.rdata:000000014B3DE280		aBisplayerchara db 'bIsPlayerCharacter',0 ; DATA XREF: .rdata:off_14B3DDE10↑o
.rdata:000000014B3DE340		                                        ; "SquadMemberCharacterGuids"
.rdata:000000014B3DE380		                                        ; "SquadMemberCharacterGuids"
.rdata:000000014B3DE400		                                        ; "SquadLeaderCharacterGuids"
.rdata:000000014B3DE480		                                        ; "SquadLeaderCharacterGuids"
.rdata:000000014B3DE4F8		                dq offset off_14B3DE340 ; "SquadMemberCharacterGuids"
.rdata:000000014B3DE500		                dq offset off_14B3DE380 ; "SquadMemberCharacterGuids"
.rdata:000000014B3DE508		                dq offset off_14B3DE400 ; "SquadLeaderCharacterGuids"
.rdata:000000014B3DE510		                dq offset off_14B3DE480 ; "SquadLeaderCharacterGuids"
.rdata:000000014B3DE7C0		aSquadmembercha db 'SquadMemberCharacterGuids',0
.rdata:000000014B3DE7E0		aSquadleadercha db 'SquadLeaderCharacterGuids',0
.rdata:000000014B3DF260		                                        ; "SenderCharacterGuid"
.rdata:000000014B3DF2A0		                                        ; "SenderCharacterName"
.rdata:000000014B3DF2E0		                                        ; "RecipientCharacterGuid"
.rdata:000000014B3DF358		                                        ; "SenderCharacterGuid"
.rdata:000000014B3DF360		                dq offset off_14B3DF2A0 ; "SenderCharacterName"
.rdata:000000014B3DF368		                dq offset off_14B3DF2E0 ; "RecipientCharacterGuid"
.rdata:000000014B3DF5D8		aSendercharacte db 'SenderCharacterGuid',0 ; DATA XREF: .rdata:off_14B3DF260↑o
.rdata:000000014B3DF5F0		aSendercharacte_0 db 'SenderCharacterName',0 ; DATA XREF: .rdata:off_14B3DF2A0↑o
.rdata:000000014B3DF608		aRecipientchara db 'RecipientCharacterGuid',0 ; DATA XREF: .rdata:off_14B3DF2E0↑o
.rdata:000000014B3DF680		off_14B3DF680   dq offset aCharacterguid_1 ; DATA XREF: .rdata:off_14B3DF740↓o
.rdata:000000014B3DF6C0		                                        ; "FriendCharacterGuid"
.rdata:000000014B3DF740		                                        ; "CharacterGuid"
.rdata:000000014B3DF748		                dq offset off_14B3DF6C0 ; "FriendCharacterGuid"
.rdata:000000014B3DF840		aFriendcharacte db 'FriendCharacterGuid',0 ; DATA XREF: .rdata:off_14B3DF6C0↑o
.rdata:000000014B3DF8A0		off_14B3DF8A0   dq offset aCharacterguid_1 ; DATA XREF: .rdata:off_14B3DFB50↓o
.rdata:000000014B3DF8E0		off_14B3DF8E0   dq offset aCharactername_2 ; DATA XREF: .rdata:000000014B3DFB58↓o
.rdata:000000014B3DF918		off_14B3DF918   dq offset aCharacterlevel_0 ; DATA XREF: .rdata:000000014B3DFB60↓o
.rdata:000000014B3DFB50		                                        ; "CharacterGuid"
.rdata:000000014B3DFB58		                dq offset off_14B3DF8E0 ; "CharacterName"
.rdata:000000014B3DFB60		                dq offset off_14B3DF918 ; "CharacterLevel"
.rdata:000000014B400380		                                        ; "bAddToHotbarOnNewCharacter"
.rdata:000000014B400448		                dq offset off_14B400380 ; "bAddToHotbarOnNewCharacter"
.rdata:000000014B4006A8		aBaddtohotbaron db 'bAddToHotbarOnNewCharacter',0
.rdata:000000014B400FD0		off_14B400FD0   dq offset aCharacterguid_1 ; DATA XREF: .rdata:off_14B401048↓o
.rdata:000000014B401048		                                        ; "CharacterGuid"
.rdata:000000014B4012D0		off_14B4012D0   dq offset aCharacterguid_1 ; DATA XREF: .rdata:off_14B401380↓o
.rdata:000000014B401380		                                        ; "CharacterGuid"
.rdata:000000014B419780		                dq offset aEdialogtypeCha ; "EDialogType::CHARACTER_LIST_FAILED"
.rdata:000000014B419898		aEdialogtypeCha db 'EDialogType::CHARACTER_LIST_FAILED',0
.rdata:000000014B419A30		                dq offset aElobbyuistateR ; "ELobbyUIState::RequestingCharacterCreat"...
.rdata:000000014B419B48		aElobbyuistateR db 'ELobbyUIState::RequestingCharacterCreation',0
.rdata:000000014B424408		aMailcharacterr:                        ; DATA XREF: sub_145B202A0+18↑o
.rdata:000000014B424430		off_14B424430   dq offset aCharacterId_2 ; DATA XREF: .rdata:off_14B424470↓o
.rdata:000000014B424470		                                        ; "character_id"
.rdata:000000014B424748		aCharacterId_2  db 'character_id',0     ; DATA XREF: .rdata:off_14B424430↑o
.rdata:000000014B424758		aMailcharacterr_0 db 'MailCharacterRecord',0 ; DATA XREF: .data:000000014D31B5D0↓o
.rdata:000000014B424900		                dq offset aMailcharacterr ; "MailCharacterRecord"
.rdata:000000014B42C4D0		off_14B42C4D0   dq offset aNewcharacter ; DATA XREF: .rdata:off_14B42C5C0↓o
.rdata:000000014B42C5C0		                                        ; "NewCharacter"
.rdata:000000014B42C620		aNewcharacter   db 'NewCharacter',0     ; DATA XREF: .rdata:off_14B42C4D0↑o
.rdata:000000014B42C650		aHandlepossesse db 'HandlePossessedCharacterChanged',0
.rdata:000000014B431168		                dq offset aHandlepossesse ; "HandlePossessedCharacterChanged"
.rdata:000000014B433590		                dq offset aHandlepossesse ; "HandlePossessedCharacterChanged"
.rdata:000000014B443778		off_14B443778   dq offset aCharacterlimit ; DATA XREF: .rdata:off_14B443830↓o
.rdata:000000014B4437F0		off_14B4437F0   dq offset aCharacterlimit_0 ; DATA XREF: .rdata:000000014B443840↓o
.rdata:000000014B443830		                                        ; "CharacterLimitFormat"
.rdata:000000014B443840		                dq offset off_14B4437F0 ; "CharacterLimitCounter"
.rdata:000000014B443928		aCharacterlimit db 'CharacterLimitFormat',0 ; DATA XREF: .rdata:off_14B443778↑o
.rdata:000000014B443958		aCharacterlimit_0 db 'CharacterLimitCounter',0 ; DATA XREF: .rdata:off_14B4437F0↑o
.rdata:000000014B446670		                text "UTF-16LE", 'EditDescription_CharacterLimitFormat',0
.rdata:000000014B457310		off_14B457310   dq offset aBasecharacterm ; DATA XREF: .rdata:off_14B458290↓o
.rdata:000000014B458290		                                        ; "BaseCharacterMount"
.rdata:000000014B458D68		aBasecharacterm db 'BaseCharacterMount',0 ; DATA XREF: .rdata:off_14B457310↑o
.rdata:000000014B45A108		aGetcharacterat db 'GetCharacterAttachSockets',0
.rdata:000000014B45A338		off_14B45A338   dq offset aCharacterattac_6 ; DATA XREF: .rdata:000000014B45A3D0↓o
.rdata:000000014B45A370		off_14B45A370   dq offset aCharacterattac_6 ; DATA XREF: .rdata:000000014B45A3D8↓o
.rdata:000000014B45A3D0		                dq offset off_14B45A338 ; "CharacterAttachSockets"
.rdata:000000014B45A3D8		                dq offset off_14B45A370 ; "CharacterAttachSockets"
.rdata:000000014B45A410		                dq offset aGetcharacterat ; "GetCharacterAttachSockets"
.rdata:000000014B45A518		aCharacterattac_6 db 'CharacterAttachSockets',0
.rdata:000000014B45B230		off_14B45B230   dq offset aCharactercreat_37 ; DATA XREF: .rdata:off_14B45B2B0↓o
.rdata:000000014B45B2B0		                                        ; "CharacterCreator2DSlider_45"
.rdata:000000014B45B3A0		aCharactercreat_37 db 'CharacterCreator2DSlider_45',0
.rdata:000000014B45DBD0		off_14B45DBD0   dq offset aGetcharacterat ; DATA XREF: sub_145B4B020+F↑o
.rdata:000000014B461720		off_14B461720   dq offset aCharacternamep_0 ; DATA XREF: .rdata:000000014B461838↓o
.rdata:000000014B461838		                dq offset off_14B461720 ; "CharacterNameplate"
.rdata:000000014B4620B8		aCharacternamep_0 db 'CharacterNameplate',0 ; DATA XREF: .rdata:off_14B461720↑o
.rdata:000000014B462760		                                        ; "TargetCharacter"
.rdata:000000014B4628F8		                dq offset off_14B462760 ; "TargetCharacter"
.rdata:000000014B462A68		aTargetcharacte_2 db 'TargetCharacter',0 ; DATA XREF: .rdata:off_14B462760↑o
.rdata:000000014B46EE20		off_14B46EE20   dq offset aCharacterrelat_5 ; DATA XREF: .rdata:000000014B46F408↓o
.rdata:000000014B46EE60		off_14B46EE60   dq offset aCharacterrelat_6 ; DATA XREF: .rdata:000000014B46F410↓o
.rdata:000000014B46EEA0		off_14B46EEA0   dq offset aCharacterrelat_5 ; DATA XREF: .rdata:000000014B46F418↓o
.rdata:000000014B46EEE0		off_14B46EEE0   dq offset aCharacterrelat_7 ; DATA XREF: .rdata:000000014B46F420↓o
.rdata:000000014B46EF20		off_14B46EF20   dq offset aCharacterrelat_8 ; DATA XREF: .rdata:000000014B46F428↓o
.rdata:000000014B46EF78		off_14B46EF78   dq offset aCharacterrelat_7 ; DATA XREF: .rdata:000000014B46F430↓o
.rdata:000000014B46EFB0		off_14B46EFB0   dq offset aCharacteralign_14
.rdata:000000014B46EFF0		off_14B46EFF0   dq offset aCharacteralign_15
.rdata:000000014B46F030		off_14B46F030   dq offset aCharacteralign_14
.rdata:000000014B46F408		                dq offset off_14B46EE20 ; "CharacterRelationshipColors"
.rdata:000000014B46F410		                dq offset off_14B46EE60 ; "CharacterRelationshipColors_Key"
.rdata:000000014B46F418		                dq offset off_14B46EEA0 ; "CharacterRelationshipColors"
.rdata:000000014B46F420		                dq offset off_14B46EEE0 ; "CharacterRelationshipColorRange"
.rdata:000000014B46F428		                dq offset off_14B46EF20 ; "CharacterRelationshipColorRange_Key"
.rdata:000000014B46F430		                dq offset off_14B46EF78 ; "CharacterRelationshipColorRange"
.rdata:000000014B46F438		                dq offset off_14B46EFB0 ; "CharacterAlignmentColors"
.rdata:000000014B46F440		                dq offset off_14B46EFF0 ; "CharacterAlignmentColors_Key"
.rdata:000000014B46F448		                dq offset off_14B46F030 ; "CharacterAlignmentColors"
.rdata:000000014B46FB60		aCharacterrelat_5 db 'CharacterRelationshipColors',0
.rdata:000000014B46FBC0		aCharacterrelat_6 db 'CharacterRelationshipColors_Key',0
.rdata:000000014B46FC60		aCharacterrelat_7 db 'CharacterRelationshipColorRange',0
.rdata:000000014B46FCC0		aCharacterrelat_8 db 'CharacterRelationshipColorRange_Key',0
.rdata:000000014B46FD70		aCharacteralign_14 db 'CharacterAlignmentColors',0
.rdata:000000014B46FDD0		aCharacteralign_15 db 'CharacterAlignmentColors_Key',0
.rdata:000000014B473970		                dq offset aEnarrativeelem_4 ; "ENarrativeElementType::CharacterAlignme"...
.rdata:000000014B473A18		aEnarrativeelem_4 db 'ENarrativeElementType::CharacterAlignment',0
.rdata:000000014B47A890		off_14B47A890   dq offset aCharacteralign_16
.rdata:000000014B47A990		                dq offset off_14B47A890 ; "CharacterAlignmentId"
.rdata:000000014B47AA88		aCharacteralign_16 db 'CharacterAlignmentId',0 ; DATA XREF: .rdata:off_14B47A890↑o
.rdata:000000014B484470		off_14B484470   dq offset aCancharacterst_0 ; DATA XREF: .rdata:000000014B4844D0↓o
.rdata:000000014B4844D0		                dq offset off_14B484470 ; "CanCharacterStepUpOn"
.rdata:000000014B492C60		off_14B492C60   dq offset aCharacter_0  ; DATA XREF: .rdata:000000014B492CA8↓o
.rdata:000000014B492CA8		                dq offset off_14B492C60 ; "Character"
.rdata:000000014B492FE0		                                        ; "PrimaryCharacter"
.rdata:000000014B493030		                                        ; "AlternateCharacters"
.rdata:000000014B493070		                                        ; "AlternateCharacters"
.rdata:000000014B493288		                                        ; "HighestCharacterLevelOnAccount"
.rdata:000000014B493480		                                        ; "PrimaryCharacter"
.rdata:000000014B493488		                dq offset off_14B493030 ; "AlternateCharacters"
.rdata:000000014B493490		                dq offset off_14B493070 ; "AlternateCharacters"
.rdata:000000014B4934D8		                dq offset off_14B493288 ; "HighestCharacterLevelOnAccount"
.rdata:000000014B494148		aPrimarycharact db 'PrimaryCharacter',0 ; DATA XREF: .rdata:off_14B492FE0↑o
.rdata:000000014B494160		aAlternatechara db 'AlternateCharacters',0 ; DATA XREF: .rdata:off_14B493030↑o
.rdata:000000014B494330		aHighestcharact db 'HighestCharacterLevelOnAccount',0
.rdata:000000014B494870		off_14B494870   dq offset aCharacterscomp ; DATA XREF: .rdata:000000014B4949C0↓o
.rdata:000000014B4948B0		off_14B4948B0   dq offset aCharacterscomp ; DATA XREF: .rdata:000000014B4949C8↓o
.rdata:000000014B4949C0		                dq offset off_14B494870 ; "CharactersCompleted"
.rdata:000000014B4949C8		                dq offset off_14B4948B0 ; "CharactersCompleted"
.rdata:000000014B495438		aCharacterscomp db 'CharactersCompleted',0 ; DATA XREF: .rdata:off_14B494870↑o
.rdata:000000014B4A3C28		aMayormessagech db 'MayorMessageCharacterLimit',0
.rdata:000000014B4A6170		off_14B4A6170   dq offset aCancharacterst_0 ; DATA XREF: .rdata:000000014B4A6248↓o
.rdata:000000014B4A6248		                dq offset off_14B4A6170 ; "CanCharacterStepUpOn"
.rdata:000000014B4A9F90		                                        ; "MayorMessageCharacterLimit"
.rdata:000000014B4AA0C0		off_14B4AA0C0   dq offset aCharacterlimit ; DATA XREF: .rdata:000000014B4AA338↓o
.rdata:000000014B4AA1B0		off_14B4AA1B0   dq offset aCharacterlimit_0 ; DATA XREF: .rdata:000000014B4AA358↓o
.rdata:000000014B4AA310		                dq offset off_14B4A9F90 ; "MayorMessageCharacterLimit"
.rdata:000000014B4AA338		                dq offset off_14B4AA0C0 ; "CharacterLimitFormat"
.rdata:000000014B4AA358		                dq offset off_14B4AA1B0 ; "CharacterLimitCounter"
.rdata:000000014B4ADAD0		                text "UTF-16LE", '{CurLength}/{MaxLength} Characters',0
